0,0.499909,0.500356
10,0.496433,0.50097
20,0.498945,0.498785
30,0.494586,0.498774
40,0.498998,0.498251
50,0.49809,0.498647
60,0.492435,0.498554
70,0.491602,0.499528
80,0.486054,0.498655
90,0.487993,0.498937
100,0.491968,0.499598
110,0.491727,0.499833
120,0.494558,0.502379
130,0.491395,0.499094
140,0.497441,0.499186
150,0.496877,0.499679
160,0.495054,0.500898
170,0.493379,0.50014
180,0.491052,0.499772
190,0.493726,0.499122
200,0.494559,0.499031
210,0.490285,0.498116
220,0.491767,0.49828
230,0.490498,0.499152
240,0.496684,0.499328
250,0.49337,0.49951
260,0.478677,0.498325
270,0.481428,0.497923
280,0.4814,0.497439
290,0.483966,0.49795
300,0.490638,0.498131
310,0.485123,0.499779
320,0.490433,0.50025
330,0.490104,0.500039
340,0.488943,0.501884
350,0.488506,0.503492
360,0.491924,0.502465
370,0.493704,0.504071
380,0.486107,0.504496
390,0.488009,0.504042
400,0.494238,0.503661
410,0.487746,0.506414
420,0.487705,0.507112
430,0.481703,0.509531
440,0.477666,0.51022
450,0.473232,0.511107
460,0.469357,0.508898
470,0.470749,0.509577
480,0.475329,0.509474
490,0.477576,0.512725
500,0.482755,0.512966
510,0.480263,0.515379
520,0.485659,0.513651
530,0.47206,0.512221
540,0.475776,0.513619
550,0.472648,0.514531
560,0.476734,0.514944
570,0.482759,0.513094
580,0.47532,0.511073
590,0.477662,0.509218
600,0.484376,0.509
610,0.491753,0.508485
620,0.488133,0.509725
630,0.495217,0.509227
640,0.488835,0.510633
650,0.492062,0.507482
660,0.487463,0.506751
670,0.485445,0.506444
680,0.486308,0.508526
690,0.486435,0.507753
700,0.483757,0.506954
710,0.475722,0.509002
720,0.474356,0.510475
730,0.468422,0.508631
740,0.471504,0.507251
750,0.477852,0.505308
760,0.482048,0.50465
770,0.482898,0.504207
780,0.489279,0.504953
790,0.488159,0.505933
800,0.486667,0.503918
810,0.487794,0.503728
820,0.487072,0.504735
830,0.485846,0.505457
840,0.485458,0.506777
850,0.482059,0.50777
860,0.481334,0.506366
870,0.483823,0.508372
880,0.482582,0.507017
890,0.479561,0.508141
900,0.484148,0.505901
910,0.489566,0.507203
920,0.486977,0.505913
930,0.482846,0.503607
940,0.485362,0.503896
950,0.49155,0.504664
960,0.48536,0.505117
970,0.474193,0.505722
980,0.469552,0.505976
990,0.472088,0.505255
1000,0.469089,0.505322
1010,0.476645,0.504453
1020,0.477196,0.505246
1030,0.485215,0.505608
1040,0.481083,0.505023
1050,0.486935,0.504403
1060,0.48407,0.50547
1070,0.489367,0.507467
1080,0.493242,0.506918
1090,0.490447,0.505507
1100,0.491154,0.504569
1110,0.490675,0.507882
1120,0.490583,0.507583
1130,0.490211,0.508946
1140,0.488761,0.509062
1150,0.492415,0.507608
1160,0.483182,0.507704
1170,0.48098,0.506453
1180,0.4822,0.505361
1190,0.479281,0.503372
1200,0.491251,0.503348
1210,0.485269,0.503567
1220,0.486852,0.503539
1230,0.490274,0.503671
1240,0.486836,0.504585
1250,0.476799,0.50509
1260,0.490298,0.504008
1270,0.493497,0.50241
1280,0.485217,0.501849
1290,0.487358,0.501449
1300,0.486437,0.499696
1310,0.484975,0.499548
1320,0.48733,0.498673
1330,0.49051,0.497468
1340,0.480373,0.49759
1350,0.479272,0.497502
1360,0.477141,0.494801
1370,0.479048,0.49469
1380,0.475342,0.494325
1390,0.475029,0.494789
1400,0.478778,0.493573
1410,0.478748,0.491461
1420,0.478954,0.488502
1430,0.470045,0.49071
1440,0.464907,0.487734
1450,0.459773,0.488475
1460,0.454616,0.48796
1470,0.458858,0.48417
1480,0.460824,0.487749
1490,0.466368,0.487436
1500,0.464339,0.48641
1510,0.461934,0.486762
1520,0.460795,0.48524
1530,0.46397,0.486158
1540,0.458972,0.482884
1550,0.461,0.481287
1560,0.457821,0.479443
1570,0.454206,0.479726
1580,0.450036,0.478033
1590,0.448588,0.479716
1600,0.443656,0.478148
1610,0.43848,0.477706
1620,0.43397,0.478173
1630,0.43829,0.477919
1640,0.435988,0.47588
1650,0.436492,0.476411
1660,0.438384,0.475177
1670,0.435304,0.47279
1680,0.431951,0.472974
1690,0.426242,0.473564
1700,0.440401,0.47244
1710,0.441538,0.472608
1720,0.440989,0.470877
1730,0.43803,0.470047
1740,0.440116,0.469902
1750,0.439698,0.468021
1760,0.438135,0.466683
1770,0.432596,0.464671
1780,0.428801,0.464074
1790,0.437755,0.461845
1800,0.43205,0.460945
1810,0.428627,0.460324
1820,0.425572,0.458507
1830,0.429915,0.45851
1840,0.425983,0.456087
1850,0.421275,0.456591
1860,0.422159,0.456926
1870,0.422427,0.456719
1880,0.42403,0.454247
1890,0.419481,0.452217
1900,0.419295,0.449741
1910,0.419541,0.450169
1920,0.417608,0.450294
1930,0.419222,0.449126
1940,0.420095,0.44767
1950,0.414457,0.446552
1960,0.4207,0.44426
1970,0.42242,0.441507
1980,0.419186,0.440819
1990,0.426054,0.43887
2000,0.426737,0.438761
2010,0.428429,0.43906
2020,0.428056,0.439082
2030,0.421171,0.437553
2040,0.417733,0.437289
2050,0.413648,0.434601
2060,0.407038,0.432578
2070,0.407386,0.429659
2080,0.40644,0.428737
2090,0.402683,0.426398
2100,0.399263,0.428557
2110,0.397272,0.429239
2120,0.401006,0.429125
2130,0.400209,0.426965
2140,0.405071,0.424969
2150,0.41109,0.422007
2160,0.409759,0.421752
2170,0.409194,0.420647
2180,0.409217,0.419645
2190,0.410342,0.420006
2200,0.413735,0.416783
2210,0.411654,0.413781
2220,0.413117,0.41425
2230,0.410301,0.412202
2240,0.406344,0.411409
2250,0.401922,0.410562
2260,0.398947,0.407374
2270,0.403662,0.405885
2280,0.403703,0.405129
2290,0.403608,0.40457
2300,0.398761,0.404394
2310,0.396176,0.402183
2320,0.394138,0.400205
2330,0.395147,0.397229
2340,0.390729,0.393717
2350,0.384891,0.389115
2360,0.390411,0.387568
2370,0.387973,0.386868
2380,0.385074,0.386202
2390,0.392152,0.383372
2400,0.387005,0.380596
2410,0.385862,0.379158
2420,0.385266,0.378926
2430,0.38574,0.37761
2440,0.383134,0.377797
2450,0.379556,0.376574
2460,0.379492,0.376488
2470,0.378463,0.377261
2480,0.3748,0.374865
2490,0.36316,0.370687
2500,0.364491,0.367447
2510,0.363174,0.365447
2520,0.362567,0.364479
2530,0.360481,0.363602
2540,0.360301,0.364394
2550,0.354233,0.36264
2560,0.352652,0.360405
2570,0.345929,0.357119
2580,0.347951,0.356563
2590,0.348264,0.354383
2600,0.349595,0.351438
2610,0.34667,0.348132
2620,0.349462,0.346743
2630,0.351221,0.345606
2640,0.346801,0.344687
2650,0.344134,0.342204
2660,0.344744,0.340379
2670,0.351088,0.340377
2680,0.347853,0.338179
2690,0.343277,0.336054
2700,0.342202,0.334694
2710,0.347557,0.335483
2720,0.344149,0.334219
2730,0.33976,0.33328
2740,0.341176,0.33073
2750,0.342412,0.326445
2760,0.337954,0.32398
2770,0.345729,0.321498
2780,0.346242,0.318952
2790,0.342213,0.317556
2800,0.339922,0.31568
2810,0.334156,0.313214
2820,0.326949,0.311361
2830,0.327456,0.307892
2840,0.328562,0.305891
2850,0.325703,0.30362
2860,0.327625,0.302909
2870,0.317627,0.30017
2880,0.319135,0.299464
2890,0.313714,0.298926
2900,0.310408,0.298536
2910,0.31103,0.295942
2920,0.307706,0.294098
2930,0.308707,0.294689
2940,0.309328,0.291695
2950,0.304181,0.289428
2960,0.301712,0.288182
2970,0.303013,0.286427
2980,0.301849,0.283374
2990,0.306073,0.281885
3000,0.302822,0.279418
3010,0.297622,0.276748
3020,0.292389,0.276373
3030,0.291371,0.274512
3040,0.290374,0.270708
3050,0.289984,0.268947
3060,0.28662,0.267433
3070,0.286685,0.264997
3080,0.282466,0.263198
3090,0.281076,0.259857
3100,0.281427,0.258836
3110,0.276613,0.255821
3120,0.27876,0.254804
3130,0.280976,0.256965
3140,0.281024,0.254058
3150,0.279461,0.25154
3160,0.281134,0.251727
3170,0.279674,0.249032
3180,0.278029,0.24629
3190,0.27393,0.244848
3200,0.274202,0.241142
3210,0.272919,0.240977
3220,0.274412,0.238939
3230,0.270327,0.237062
3240,0.27415,0.237834
3250,0.271656,0.235025
3260,0.271105,0.232354
3270,0.270902,0.231632
3280,0.267233,0.22945
3290,0.264854,0.227813
3300,0.260389,0.224707
3310,0.261356,0.221247
3320,0.256294,0.218327
3330,0.255866,0.216835
3340,0.257155,0.214717
3350,0.255091,0.213806
3360,0.250072,0.211699
3370,0.247249,0.209367
3380,0.247852,0.210258
3390,0.244303,0.208448
3400,0.244395,0.206136
3410,0.246812,0.204482
3420,0.243142,0.201963
3430,0.240665,0.19964
3440,0.235446,0.196807
3450,0.231221,0.194647
3460,0.229696,0.191356
3470,0.230115,0.190683
3480,0.226715,0.187062
3490,0.224427,0.18518
3500,0.222308,0.185101
3510,0.219681,0.183467
3520,0.219674,0.182681
3530,0.215791,0.18117
3540,0.213616,0.179065
3550,0.214732,0.178654
3560,0.211662,0.177014
3570,0.209174,0.173963
3580,0.218366,0.174371
3590,0.214985,0.172218
3600,0.215867,0.172588
3610,0.211878,0.170057
3620,0.211579,0.169133
3630,0.211026,0.167204
3640,0.211359,0.164535
3650,0.209423,0.163616
3660,0.205451,0.161057
3670,0.204871,0.16112
3680,0.20154,0.158666
3690,0.203128,0.157767
3700,0.204579,0.157369
3710,0.200855,0.154838
3720,0.198821,0.150902
3730,0.198216,0.15025
3740,0.196257,0.147363
3750,0.191256,0.145087
3760,0.190631,0.14433
3770,0.189541,0.14268
3780,0.190193,0.141688
3790,0.189402,0.14013
3800,0.190142,0.139107
3810,0.187781,0.136967
3820,0.186018,0.13559
3830,0.18359,0.135025
3840,0.1846,0.134122
3850,0.185596,0.13345
3860,0.18466,0.132058
3870,0.184463,0.131057
3880,0.185834,0.130792
3890,0.181308,0.128319
3900,0.178746,0.126634
3910,0.175129,0.126142
3920,0.17161,0.124205
3930,0.17076,0.122628
3940,0.166062,0.120715
3950,0.163767,0.119308
3960,0.164419,0.119852
3970,0.16502,0.118073
3980,0.163798,0.118127
3990,0.162032,0.117259
4000,0.160269,0.11675
4010,0.157587,0.114173
4020,0.156719,0.112893
4030,0.153991,0.110813
4040,0.153505,0.110717
4050,0.151516,0.108577
4060,0.147287,0.106128
4070,0.149463,0.106131
