2, 29, 7385, 2362
2, 30, 7240, 2505
2, 31, 7150, 2617
2, 32, 7119, 2674
2, 33, 7208, 2546
2, 34, 7049, 2701
2, 35, 6928, 2845
2, 36, 7028, 2737
2, 37, 6852, 2924
2, 38, 7114, 2644
2, 39, 7099, 2654
3, 0, 7094, 2580
3, 1, 7087, 2596
3, 2, 7097, 2531
3, 3, 7135, 2516
3, 4, 6993, 2608
3, 5, 6972, 2537
3, 6, 7160, 2496
3, 7, 7260, 2420
3, 8, 7290, 2392
3, 9, 7377, 2360
3, 10, 7612, 2130
3, 11, 7466, 2229
3, 12, 7573, 2127
3, 13, 7644, 2070
3, 14, 7573, 2153
3, 15, 7479, 2250
3, 16, 7589, 2108
3, 17, 7393, 2288
3, 18, 7506, 2129
3, 19, 7478, 2184
3, 20, 7473, 2182
3, 21, 7631, 2026
3, 22, 7491, 2141
3, 23, 7490, 2154
3, 24, 7345, 2324
3, 25, 7416, 2259
3, 26, 7156, 2540
3, 27, 7189, 2488
3, 28, 7319, 2396
3, 29, 7303, 2402
3, 30, 7173, 2511
3, 31, 7041, 2578
3, 32, 7019, 2667
3, 33, 7013, 2629
3, 34, 6957, 2683
3, 35, 7073, 2631
3, 36, 6926, 2760
3, 37, 6877, 2750
3, 38, 6956, 2675
3, 39, 7075, 2589
4, 0, 7108, 2508
4, 1, 7219, 2407
4, 2, 7150, 2441
4, 3, 7098, 2471
4, 4, 7050, 2490
4, 5, 7032, 2508
4, 6, 7131, 2437
4, 7, 7101, 2460
4, 8, 7203, 2398
4, 9, 7301, 2332
4, 10, 7550, 2067
4, 11, 7549, 2098
4, 12, 7516, 2120
4, 13, 7411, 2197
4, 14, 7285, 2357
4, 15, 7519, 2181
4, 16, 7534, 2101
4, 17, 7361, 2213
4, 18, 7548, 2013
4, 19, 7502, 2048
4, 20, 7458, 2096
4, 21, 7395, 2164
4, 22, 7387, 2213
4, 23, 7303, 2261
4, 24, 7294, 2307
4, 25, 7248, 2375
4, 26, 7144, 2489
4, 27, 7164, 2440
4, 28, 7273, 2362
4, 29, 7229, 2386
4, 30, 7091, 2528
4, 31, 7059, 2575
4, 32, 6934, 2668
4, 33, 6988, 2541
4, 34, 6981, 2616
4, 35, 6983, 2572
4, 36, 7039, 2572
4, 37, 6884, 2618
4, 38, 7023, 2535
4, 39, 6963, 2591
5, 0, 6922, 2542
5, 1, 7182, 2387
5, 2, 7055, 2504
5, 3, 6968, 2547
5, 4, 6972, 2498
5, 5, 6961, 2477
5, 6, 7064, 2389
5, 7, 7091, 2389
5, 8, 7231, 2282
5, 9, 7323, 2183
5, 10, 7381, 2131
5, 11, 7352, 2148
5, 12, 7502, 2071
5, 13, 7374, 2140
5, 14, 7305, 2191
5, 15, 7304, 2220
5, 16, 7326, 2164
5, 17, 7286, 2207
5, 18, 7214, 2228
5, 19, 7350, 2069
5, 20, 7363, 2099
5, 21, 7458, 2089
5, 22, 7385, 2165
5, 23, 7371, 2179
5, 24, 7298, 2246
5, 25, 7365, 2245
5, 26, 7168, 2346
5, 27, 7167, 2304
5, 28, 7140, 2350
5, 29, 7103, 2453
5, 30, 7079, 2448
5, 31, 7155, 2421
5, 32, 7016, 2487
5, 33, 7005, 2530
5, 34, 7021, 2473
5, 35, 6839, 2619
5, 36, 6845, 2682
5, 37, 6934, 2561
5, 38, 6994, 2478
5, 39, 6986, 2496
6, 0, 6803, 2556
6, 1, 6952, 2517
6, 2, 6870, 2578
6, 3, 6971, 2442
6, 4, 6926, 2455
6, 5, 6915, 2470
6, 6, 7030, 2338
6, 7, 7042, 2333
6, 8, 7003, 2344
6, 9, 7168, 2237
6, 10, 7382, 2100
6, 11, 7426, 2076
6, 12, 7438, 2054
6, 13, 7396, 2055
6, 14, 7442, 2043
6, 15, 7298, 2182
6, 16, 7273, 2127
6, 17, 7152, 2173
6, 18, 7154, 2220
6, 19, 7235, 2105
6, 20, 7288, 2072
6, 21, 7360, 2059
6, 22, 7332, 2124
6, 23, 7285, 2187
6, 24, 7283, 2183
6, 25, 7187, 2279
6, 26, 7175, 2283
6, 27, 7013, 2397
6, 28, 7129, 2325
6, 29, 7104, 2315
6, 30, 6895, 2481
6, 31, 6828, 2545
6, 32, 6768, 2647
6, 33, 6876, 2553
6, 34, 6833, 2552
6, 35, 6809, 2593
6, 36, 6676, 2731
6, 37, 6779, 2582
6, 38, 6828, 2572
6, 39, 6767, 2595
7, 0, 6689, 2540
7, 1, 6671, 2571
7, 2, 6564, 2711
7, 3, 6699, 2570
7, 4, 6742, 2578
7, 5, 6723, 2544
7, 6, 7018, 2250
7, 7, 6996, 2313
7, 8, 7118, 2151
7, 9, 7289, 2022
7, 10, 7272, 2094
7, 11, 7260, 2107
7, 12, 7254, 2063
7, 13, 7240, 2085
7, 14, 7242, 2129
7, 15, 7304, 2022
7, 16, 7142, 2150
7, 17, 7133, 2099
7, 18, 7278, 2007
7, 19, 7226, 2070
7, 20, 7227, 2098
7, 21, 7236, 2114
7, 22, 7106, 2208
7, 23, 7134, 2228
7, 24, 7154, 2182
7, 25, 7183, 2137
7, 26, 7044, 2247
7, 27, 6929, 2319
7, 28, 7026, 2268
7, 29, 7008, 2189
7, 30, 6862, 2387
7, 31, 6678, 2583
7, 32, 6729, 2552
7, 33, 6740, 2574
7, 34, 6761, 2530
7, 35, 6695, 2541
7, 36, 6633, 2573
7, 37, 6589, 2668
7, 38, 6696, 2535
7, 39, 6745, 2515
8, 0, 6565, 2487
8, 1, 6735, 2440
8, 2, 6596, 2556
8, 3, 6564, 2479
8, 4, 6731, 2388
8, 5, 6753, 2346
8, 6, 6874, 2314
8, 7, 6933, 2142
8, 8, 6914, 2253
8, 9, 7096, 2079
8, 10, 7199, 2118
8, 11, 7288, 2028
8, 12, 7299, 1963
8, 13, 7143, 2066
8, 14, 7189, 2010
8, 15, 7228, 2022
8, 16, 7216, 1947
8, 17, 7200, 1934
8, 18, 7121, 2048
8, 19, 7155, 2080
8, 20, 7241, 2059
8, 21, 7158, 2039
8, 22, 7099, 2076
8, 23, 7147, 2091
8, 24, 7064, 2189
8, 25, 7177, 2047
8, 26, 6978, 2213
8, 27, 7014, 2229
8, 28, 6866, 2325
8, 29, 6920, 2259
8, 30, 6949, 2270
8, 31, 6724, 2483
8, 32, 6608, 2522
8, 33, 6631, 2528
8, 34, 6670, 2482
8, 35, 6651, 2542
8, 36, 6525, 2579
8, 37, 6588, 2583
8, 38, 6630, 2494
8, 39, 6473, 2539
9, 0, 6393, 2501
9, 1, 6433, 2466
9, 2, 6579, 2372
9, 3, 6490, 2481
9, 4, 6703, 2328
9, 5, 6676, 2279
9, 6, 6782, 2220
9, 7, 6765, 2125
9, 8, 6892, 2146
9, 9, 6953, 2136
9, 10, 7016, 2136
9, 11, 7106, 2029
9, 12, 7148, 1897
9, 13, 7045, 1941
9, 14, 7074, 1937
9, 15, 7108, 1968
9, 16, 7274, 1877
9, 17, 7155, 1924
9, 18, 7128, 1920
9, 19, 7144, 1852
9, 20, 7031, 2017
9, 21, 6986, 2034
9, 22, 6947, 2088
9, 23, 6920, 2142
9, 24, 7047, 2028
9, 25, 7049, 2049
9, 26, 6963, 2015
9, 27, 6811, 2192
9, 28, 6665, 2314
9, 29, 6726, 2306
9, 30, 6719, 2308
9, 31, 6657, 2375
9, 32, 6641, 2331
9, 33, 6522, 2374
9, 34, 6697, 2326
9, 35, 6540, 2410
9, 36, 6484, 2518
9, 37, 6374, 2620
9, 38, 6419, 2474
9, 39, 6483, 2335
10, 0, 6367, 2275
10, 1, 6370, 2337
10, 2, 6465, 2254
10, 3, 6425, 2363
10, 4, 6505, 2280
10, 5, 6430, 2436
10, 6, 6500, 2213
10, 7, 6667, 2104
10, 8, 6736, 2139
10, 9, 6794, 2098
10, 10, 6886, 1981
10, 11, 6847, 2018
10, 12, 6903, 1966
10, 13, 6961, 1907
10, 14, 6937, 1890
10, 15, 7113, 1841
10, 16, 7015, 1889
10, 17, 7097, 1846
10, 18, 6906, 1904
10, 19, 6912, 1971
10, 20, 6954, 1949
10, 21, 6798, 1993
10, 22, 6649, 2137
10, 23, 6825, 2006
10, 24, 6887, 1972
10, 25, 6884, 1967
10, 26, 6775, 2078
10, 27, 6751, 2093
10, 28, 6562, 2263
10, 29, 6623, 2232
10, 30, 6447, 2408
10, 31, 6520, 2409
10, 32, 6386, 2385
10, 33, 6351, 2435
10, 34, 6346, 2367
10, 35, 6347, 2459
10, 36, 6415, 2463
10, 37, 6338, 2517
10, 38, 6394, 2433
10, 39, 6368, 2343
11, 0, 6162, 2342
11, 1, 6282, 2232
11, 2, 6329, 2222
11, 3, 6299, 2304
11, 4, 6360, 2226
11, 5, 6198, 2369
11, 6, 6223, 2165
11, 7, 6349, 2191
11, 8, 6564, 2085
11, 9, 6712, 2070
11, 10, 6704, 1935
11, 11, 6643, 1936
11, 12, 6790, 1838
11, 13, 6735, 1894
11, 14, 6768, 1864
11, 15, 6772, 1833
11, 16, 6816, 1835
11, 17, 6811, 1844
11, 18, 6657, 1881
11, 19, 6628, 1864
11, 20, 6624, 1919
11, 21, 6672, 1887
11, 22, 6485, 2087
11, 23, 6635, 1961
11, 24, 6603, 2020
11, 25, 6346, 2107
11, 26, 6382, 2109
11, 27, 6519, 2086
11, 28, 6397, 2262
11, 29, 6405, 2261
11, 30, 6173, 2361
11, 31, 6131, 2399
11, 32, 6353, 2248
11, 33, 6202, 2393
11, 34, 6291, 2376
11, 35, 6158, 2361
11, 36, 6285, 2390
11, 37, 6180, 2336
11, 38, 6353, 2320
11, 39, 6250, 2323
12, 0, 6087, 2170
12, 1, 6016, 2153
12, 2, 6093, 2232
12, 3, 5950, 2264
12, 4, 6164, 2281
12, 5, 6274, 2093
12, 6, 6218, 2101
12, 7, 6150, 2156
12, 8, 6280, 2042
12, 9, 6275, 2050
12, 10, 6292, 2047
12, 11, 6352, 1954
12, 12, 6412, 1864
12, 13, 6442, 1956
12, 14, 6548, 1885
12, 15, 6618, 1831
12, 16, 6549, 1818
12, 17, 6540, 1800
12, 18, 6529, 1774
12, 19, 6421, 1801
12, 20, 6580, 1755
12, 21, 6468, 1800
12, 22, 6381, 1890
12, 23, 6567, 1910
12, 24, 6247, 2042
12, 25, 6310, 2000
12, 26, 6156, 2092
12, 27, 6259, 2186
12, 28, 6147, 2165
12, 29, 6292, 2115
12, 30, 6019, 2300
12, 31, 5988, 2311
12, 32, 6101, 2157
12, 33, 5955, 2254
12, 34, 6007, 2313
12, 35, 6194, 2167
12, 36, 6037, 2267
12, 37, 6025, 2337
12, 38, 6125, 2257
12, 39, 6043, 2272
13, 0, 6045, 2035
13, 1, 5874, 2152
13, 2, 5916, 2139
13, 3, 5915, 2134
13, 4, 5901, 2126
13, 5, 6075, 2002
13, 6, 6114, 2014
13, 7, 6109, 1916
13, 8, 6055, 1895
13, 9, 6116, 1790
13, 10, 6165, 1926
13, 11, 6284, 1898
13, 12, 6330, 1788
13, 13, 6234, 1839
13, 14, 6247, 1851
13, 15, 6323, 1853
13, 16, 6299, 1780
13, 17, 6314, 1693
13, 18, 6319, 1640
13, 19, 6237, 1795
13, 20, 6367, 1710
13, 21, 6413, 1713
13, 22, 6286, 1791
13, 23, 6318, 1750
13, 24, 6288, 1892
13, 25, 6064, 2030
13, 26, 5936, 2037
13, 27, 6070, 2110
13, 28, 6010, 2102
13, 29, 6011, 2128
13, 30, 5861, 2177
13, 31, 5825, 2201
13, 32, 5727, 2241
13, 33, 5778, 2216
13, 34, 5847, 2193
13, 35, 5802, 2149
13, 36, 5863, 2251
13, 37, 5739, 2253
13, 38, 5953, 2216
13, 39, 5870, 2176
14, 0, 5792, 1921
14, 1, 5685, 1969
14, 2, 5738, 1983
14, 3, 5651, 1994
14, 4, 5878, 1844
14, 5, 5844, 1921
14, 6, 5902, 1876
14, 7, 5789, 1779
14, 8, 5878, 1702
14, 9, 5858, 1735
14, 10, 5922, 1774
14, 11, 6038, 1725
14, 12, 6187, 1631
14, 13, 6215, 1644
14, 14, 6244, 1633
14, 15, 6151, 1731
14, 16, 6066, 1763
14, 17, 6027, 1705
14, 18, 6055, 1668
14, 19, 6025, 1724
14, 20, 5969, 1655
14, 21, 6038, 1644
14, 22, 6075, 1753
14, 23, 6047, 1825
14, 24, 5880, 1822
14, 25, 5842, 1966
14, 26, 5812, 1970
14, 27, 5787, 2081
14, 28, 5674, 2039
14, 29, 5606, 2039
14, 30, 5446, 2153
14, 31, 5679, 2063
14, 32, 5404, 2238
14, 33, 5575, 2101
14, 34, 5556, 2023
14, 35, 5636, 2040
14, 36, 5696, 2069
14, 37, 5609, 2134
14, 38, 5512, 2140
14, 39, 5508, 2104
15, 0, 5307, 1972
15, 1, 5314, 1978
15, 2, 5304, 2064
15, 3, 5318, 1961
15, 4, 5544, 1871
15, 5, 5415, 1942
15, 6, 5570, 1794
15, 7, 5528, 1725
15, 8, 5594, 1816
15, 9, 5528, 1650
15, 10, 5754, 1701
15, 11, 5816, 1634
15, 12, 5831, 1625
15, 13, 5934, 1586
15, 14, 5727, 1683
15, 15, 5636, 1660
15, 16, 5777, 1581
15, 17, 5880, 1558
15, 18, 5741, 1591
15, 19, 5617, 1601
15, 20, 5777, 1626
15, 21, 5726, 1690
15, 22, 5567, 1788
15, 23, 5587, 1689
15, 24, 5511, 1836
15, 25, 5597, 1768
15, 26, 5599, 1862
15, 27, 5551, 1959
15, 28, 5396, 1931
15, 29, 5517, 1862
15, 30, 5522, 1940
15, 31, 5433, 1889
15, 32, 5292, 2079
15, 33, 5384, 1887
15, 34, 5249, 1909
15, 35, 5319, 2062
15, 36, 5450, 1933
15, 37, 5316, 2011
15, 38, 5295, 1934
15, 39, 5279, 1913
16, 0, 5078, 1815
16, 1, 5153, 1786
16, 2, 5013, 1782
16, 3, 4865, 1874
16, 4, 5065, 1727
16, 5, 5193, 1809
16, 6, 5270, 1764
16, 7, 5248, 1737
16, 8, 5263, 1768
16, 9, 5273, 1647
16, 10, 5182, 1698
16, 11, 5506, 1689
16, 12, 5569, 1561
16, 13, 5529, 1478
16, 14, 5408, 1586
16, 15, 5602, 1438
16, 16, 5498, 1531
16, 17, 5512, 1546
16, 18, 5407, 1661
16, 19, 5410, 1532
16, 20, 5296, 1661
16, 21, 5281, 1641
16, 22, 5320, 1631
16, 23, 5307, 1689
16, 24, 5096, 1784
16, 25, 5153, 1731
16, 26, 5196, 1761
16, 27, 5152, 1847
16, 28, 5030, 1826
16, 29, 4980, 1991
16, 30, 5000, 1953
16, 31, 5102, 1876
16, 32, 5090, 1883
16, 33, 5098, 1867
16, 34, 4989, 1931
16, 35, 4902, 2050
16, 36, 5022, 1957
16, 37, 5045, 1916
16, 38, 5012, 1846
16, 39, 5007, 1817
17, 0, 4744, 1616
17, 1, 4719, 1688
17, 2, 4699, 1722
17, 3, 4793, 1683
17, 4, 4777, 1657
17, 5, 4903, 1581
17, 6, 4952, 1731
17, 7, 4895, 1636
17, 8, 5047, 1596
17, 9, 4978, 1533
17, 10, 4974, 1563
17, 11, 5119, 1459
17, 12, 5336, 1371
17, 13, 5221, 1503
17, 14, 5094, 1436
17, 15, 5093, 1352
17, 16, 5129, 1471
17, 17, 5222, 1417
17, 18, 5213, 1373
17, 19, 5146, 1402
17, 20, 4876, 1581
17, 21, 5059, 1459
17, 22, 5053, 1429
17, 23, 4965, 1543
17, 24, 4965, 1556
17, 25, 4938, 1519
17, 26, 4964, 1611
17, 27, 4784, 1745
17, 28, 4795, 1710
17, 29, 4650, 1829
17, 30, 4616, 1969
17, 31, 4680, 1866
17, 32, 4720, 1843
17, 33, 4677, 1801
17, 34, 4636, 1906
17, 35, 4579, 1837
17, 36, 4711, 1815
17, 37, 4582, 1840
17, 38, 4801, 1800
17, 39, 4725, 1782
18, 0, 4642, 1544
18, 1, 4441, 1584
18, 2, 4471, 1582
18, 3, 4401, 1575
18, 4, 4477, 1520
18, 5, 4463, 1485
18, 6, 4578, 1447
18, 7, 4626, 1512
18, 8, 4472, 1517
18, 9, 4455, 1499
18, 10, 4506, 1547
18, 11, 4630, 1378
18, 12, 4822, 1307
18, 13, 4929, 1237
18, 14, 4868, 1320
18, 15, 4654, 1329
18, 16, 4713, 1415
18, 17, 4857, 1334
18, 18, 4755, 1312
18, 19, 4745, 1346
18, 20, 4717, 1402
18, 21, 4735, 1282
18, 22, 4629, 1377
18, 23, 4545, 1458
18, 24, 4595, 1481
18, 25, 4578, 1469
18, 26, 4588, 1568
18, 27, 4342, 1670
18, 28, 4293, 1672
18, 29, 4347, 1577
18, 30, 4330, 1569
18, 31, 4339, 1681
18, 32, 4354, 1700
18, 33, 4387, 1740
18, 34, 4390, 1601
18, 35, 4408, 1602
18, 36, 4304, 1727
18, 37, 4326, 1734
18, 38, 4505, 1731
18, 39, 4502, 1708
19, 0, 4175, 1439
19, 1, 4192, 1497
19, 2, 4220, 1449
19, 3, 4231, 1377
19, 4, 4032, 1385
19, 5, 4184, 1335
19, 6, 4229, 1341
19, 7, 4389, 1358
19, 8, 4113, 1413
19, 9, 4320, 1410
19, 10, 4197, 1396
19, 11, 4357, 1389
19, 12, 4550, 1272
19, 13, 4536, 1141
19, 14, 4447, 1176
19, 15, 4320, 1218
19, 16, 4334, 1281
19, 17, 4313, 1253
19, 18, 4236, 1240
19, 19, 4299, 1204
19, 20, 4245, 1194
19, 21, 4338, 1280
19, 22, 4307, 1301
19, 23, 4281, 1305
19, 24, 4213, 1351
19, 25, 4132, 1322
19, 26, 4149, 1435
19, 27, 3923, 1572
19, 28, 3952, 1566
19, 29, 3969, 1476
19, 30, 3879, 1409
19, 31, 3865, 1616
19, 32, 3890, 1523
19, 33, 3934, 1604
19, 34, 4105, 1461
19, 35, 3939, 1444
19, 36, 3977, 1604
19, 37, 3964, 1522
19, 38, 3917, 1635
19, 39, 3948, 1654
20, 0, 3612, 1413
20, 1, 3722, 1354
20, 2, 3593, 1331
20, 3, 3666, 1245
20, 4, 3714, 1245
20, 5, 3640, 1285
20, 6, 3717, 1287
20, 7, 3842, 1244
20, 8, 3907, 1238
20, 9, 3769, 1308
20, 10, 3768, 1318
20, 11, 3813, 1233
20, 12, 3950, 1195
20, 13, 4019, 1083
20, 14, 3988, 1072
20, 15, 3919, 1117
20, 16, 3903, 1175
20, 17, 4025, 1125
20, 18, 3833, 1171
20, 19, 3828, 1168
20, 20, 3774, 1072
20, 21, 3837, 1078
20, 22, 3880, 1128
20, 23, 3790, 1229
20, 24, 3866, 1226
20, 25, 3609, 1242
20, 26, 3628, 1262
20, 27, 3507, 1341
20, 28, 3405, 1372
20, 29, 3396, 1502
20, 30, 3425, 1343
20, 31, 3400, 1297
20, 32, 3390, 1306
20, 33, 3524, 1331
20, 34, 3504, 1385
20, 35, 3569, 1284
20, 36, 3588, 1326
20, 37, 3430, 1435
20, 38, 3507, 1448
20, 39, 3588, 1409
21, 0, 3225, 1178
21, 1, 3294, 1186
21, 2, 3403, 1139
21, 3, 3237, 1134
21, 4, 3307, 1098
21, 5, 3233, 1086
21, 6, 3318, 1078
21, 7, 3421, 1121
21, 8, 3511, 1046
21, 9, 3468, 1088
21, 10, 3443, 1044
21, 11, 3411, 975
21, 12, 3399, 1029
21, 13, 3368, 992
21, 14, 3388, 852
21, 15, 3569, 906
21, 16, 3543, 900
21, 17, 3623, 843
21, 18, 3554, 964
21, 19, 3481, 970
21, 20, 3353, 931
21, 21, 3374, 954
21, 22, 3380, 1004
21, 23, 3415, 1109
21, 24, 3454, 1158
21, 25, 3294, 1083
21, 26, 3291, 1105
21, 27, 3166, 1139
21, 28, 3077, 1213
21, 29, 3210, 1210
21, 30, 2913, 1185
21, 31, 2966, 1138
21, 32, 3025, 1154
21, 33, 3062, 1127
21, 34, 3086, 1170
21, 35, 3200, 1078
21, 36, 3152, 1150
21, 37, 3185, 1198
21, 38, 3187, 1294
21, 39, 3136, 1235
22, 0, 2784, 1019
22, 1, 2929, 951
22, 2, 2902, 963
22, 3, 2914, 960
22, 4, 2871, 902
22, 5, 2893, 921
22, 6, 2843, 1009
22, 7, 3023, 1001
22, 8, 3098, 893
22, 9, 3072, 963
22, 10, 2914, 998
22, 11, 2938, 914
22, 12, 2863, 970
22, 13, 3017, 815
22, 14, 2936, 830
22, 15, 2974, 867
22, 16, 2853, 851
22, 17, 2949, 819
22, 18, 3126, 786
22, 19, 3069, 808
22, 20, 2928, 794
22, 21, 2912, 866
22, 22, 2915, 892
22, 23, 2964, 948
22, 24, 2968, 890
22, 25, 3011, 925
22, 26, 2846, 1033
22, 27, 2669, 1017
22, 28, 2733, 997
22, 29, 2710, 928
22, 30, 2486, 1014
22, 31, 2745, 979
22, 32, 2575, 1018
22, 33, 2558, 1041
22, 34, 2659, 1038
22, 35, 2833, 1039
22, 36, 2631, 1074
22, 37, 2767, 1173
22, 38, 2762, 1143
22, 39, 2787, 986
23, 0, 2278, 851
23, 1, 2435, 887
23, 2, 2423, 866
23, 3, 2560, 813
23, 4, 2480, 806
23, 5, 2531, 779
23, 6, 2679, 780
23, 7, 2661, 748
23, 8, 2544, 769
23, 9, 2667, 770
23, 10, 2515, 822
23, 11, 2604, 833
23, 12, 2514, 725
23, 13, 2492, 725
23, 14, 2432, 722
23, 15, 2526, 694
23, 16, 2531, 718
23, 17, 2465, 622
23, 18, 2551, 697
23, 19, 2487, 690
23, 20, 2531, 647
23, 21, 2447, 708
23, 22, 2455, 731
23, 23, 2456, 774
23, 24, 2353, 806
23, 25, 2430, 842
23, 26, 2371, 730
23, 27, 2350, 793
23, 28, 2204, 834
23, 29, 2248, 789
23, 30, 2213, 775
23, 31, 2269, 791
23, 32, 2190, 882
23, 33, 2219, 864
23, 34, 2240, 834
23, 35, 2225, 883
23, 36, 2326, 946
23, 37, 2363, 1033
23, 38, 2355, 993
23, 39, 2345, 910
24, 0, 2050, 795
24, 1, 2014, 758
24, 2, 2062, 733
24, 3, 2024, 689
24, 4, 2041, 713
24, 5, 2039, 626
24, 6, 2127, 677
24, 7, 2135, 622
24, 8, 2173, 673
24, 9, 2242, 609
24, 10, 2148, 663
24, 11, 2152, 573
24, 12, 1985, 598
24, 13, 2028, 648
24, 14, 2069, 550
24, 15, 2133, 572
24, 16, 2106, 545
24, 17, 2146, 537
24, 18, 2103, 483
24, 19, 1964, 601
24, 20, 2129, 549
24, 21, 2218, 647
24, 22, 2180, 689
24, 23, 2002, 626
24, 24, 1991, 697
24, 25, 1954, 687
24, 26, 1969, 686
24, 27, 1891, 690
24, 28, 1929, 707
24, 29, 1765, 672
24, 30, 1801, 663
24, 31, 1822, 649
24, 32, 1931, 724
24, 33, 1973, 649
24, 34, 2039, 688
24, 35, 1905, 681
24, 36, 1931, 810
24, 37, 1966, 743
24, 38, 1924, 850
24, 39, 1925, 804
25, 0, 1654, 603
25, 1, 1639, 569
25, 2, 1585, 543
25, 3, 1728, 532
25, 4, 1662, 531
25, 5, 1619, 529
25, 6, 1706, 521
25, 7, 1735, 550
25, 8, 1774, 477
25, 9, 1779, 501
25, 10, 1831, 496
25, 11, 1802, 603
25, 12, 1687, 526
25, 13, 1654, 501
25, 14, 1647, 471
25, 15, 1737, 431
25, 16, 1755, 404
25, 17, 1761, 404
25, 18, 1629, 426
25, 19, 1673, 461
25, 20, 1619, 531
25, 21, 1685, 501
25, 22, 1666, 524
25, 23, 1583, 447
25, 24, 1641, 543
25, 25, 1567, 570
25, 26, 1550, 535
25, 27, 1508, 614
25, 28, 1624, 654
25, 29, 1522, 546
25, 30, 1447, 485
25, 31, 1487, 558
25, 32, 1458, 610
25, 33, 1556, 567
25, 34, 1657, 568
25, 35, 1618, 557
25, 36, 1573, 576
25, 37, 1585, 648
25, 38, 1518, 686
25, 39, 1577, 574
26, 0, 1307, 475
26, 1, 1252, 412
26, 2, 1387, 409
26, 3, 1368, 450
26, 4, 1314, 448
26, 5, 1237, 427
26, 6, 1328, 416
26, 7, 1416, 435
26, 8, 1479, 371
26, 9, 1558, 385
26, 10, 1454, 404
26, 11, 1420, 342
26, 12, 1348, 377
26, 13, 1233, 366
26, 14, 1251, 330
26, 15, 1269, 315
26, 16, 1319, 316
26, 17, 1332, 345
26, 18, 1255, 377
26, 19, 1264, 347
26, 20, 1326, 366
26, 21, 1269, 442
26, 22, 1325, 392
26, 23, 1232, 356
26, 24, 1295, 403
26, 25, 1280, 438
26, 26, 1171, 441
26, 27, 1161, 471
26, 28, 1120, 442
26, 29, 1069, 495
26, 30, 1155, 397
26, 31, 1205, 446
26, 32, 1174, 442
26, 33, 1186, 392
26, 34, 1385, 392
26, 35, 1323, 462
26, 36, 1244, 505
26, 37, 1237, 498
26, 38, 1221, 498
26, 39, 1206, 543
27, 0, 984, 354
27, 1, 984, 328
27, 2, 1057, 326
27, 3, 1024, 326
27, 4, 962, 327
27, 5, 958, 313
27, 6, 1099, 309
27, 7, 1106, 327
27, 8, 1209, 270
27, 9, 1111, 295
27, 10, 1065, 285
27, 11, 1073, 326
27, 12, 1019, 341
